0.005,69.7
0.01,43.1
0.015,41.8
0.02,44.0
0.025,41.4
0.03,41.6
0.035,40.5
0.04,40.9
0.045,43.2
0.05,38.8
0.055,39.1
0.06,40.3
0.065,39.8
0.07,43.6
0.075,39.6
0.08,39.4
0.085,39.4
0.09,39.0
0.095,43.5
0.1,38.6
