0.005,194.9
0.01,104.4
0.015,91.7
0.02,116.5
0.025,88.8
0.03,112.5
0.035,86.7
0.04,114.6
0.045,86.8
0.05,110.3
0.055,111.5
0.06,80.8
0.065,111.5
0.07,81.1
0.075,110.4
0.08,82.9
0.085,109.4
0.09,83.6
0.095,101.9
0.1,101.2
