0.005,11.6
0.01,8.9
0.015,6.7
0.02,9.9
0.025,8.0
0.03,8.0
0.035,7.6
0.04,9.0
0.045,8.3
0.05,7.6
0.055,9.1
0.06,6.8
0.065,8.5
0.07,9.3
0.075,7.0
0.08,10.3
0.085,8.3
0.09,9.0
0.095,8.4
0.1,9.2
