0.005,162.5
0.01,95.4
0.015,93.7
0.02,97.0
0.025,84.4
0.03,92.2
0.035,86.8
0.04,104.6
0.045,86.2
0.05,98.1
0.055,81.3
0.06,94.4
0.065,82.8
0.07,95.3
0.075,82.8
0.08,92.2
0.085,84.9
0.09,92.2
0.095,82.8
0.1,90.6
