0.005,12.9
0.01,8.0
0.015,7.5
0.02,9.2
0.025,8.0
0.03,7.7
0.035,8.4
0.04,6.6
0.045,9.3
0.05,6.5
0.055,9.1
0.06,7.5
0.065,7.7
0.07,8.4
0.075,9.4
0.08,6.9
0.085,8.3
0.09,8.8
0.095,8.0
0.1,8.7
