0.005,190.2
0.01,100.4
0.015,99.5
0.02,98.4
0.025,84.7
0.03,104.2
0.035,85.4
0.04,105.3
0.045,87.4
0.05,99.1
0.055,84.9
0.06,96.9
0.065,91.0
0.07,90.3
0.075,102.4
0.08,81.9
0.085,98.4
0.09,84.7
0.095,97.5
0.1,81.3
