0.005,2.8
0.01,1.5
0.015,1.5
0.02,1.6
0.025,1.5
0.03,1.5
0.035,1.6
0.04,1.5
0.045,1.6
0.05,1.6
0.055,1.6
0.06,1.6
0.065,1.8
0.07,1.7
0.075,1.8
0.08,1.8
0.085,2.2
0.09,1.7
0.095,1.8
0.1,1.8
