0.005,11.7
0.01,6.9
0.015,9.8
0.02,7.6
0.025,8.2
0.03,8.7
0.035,6.4
0.04,8.3
0.045,8.4
0.05,8.7
0.055,7.0
0.06,8.2
0.065,7.7
0.07,9.2
0.075,7.8
0.08,8.0
0.085,8.7
0.09,7.9
0.095,6.9
0.1,8.4
