0.005,13.4
0.01,6.7
0.015,8.4
0.02,9.6
0.025,7.0
0.03,7.4
0.035,9.9
0.04,7.6
0.045,8.2
0.05,6.7
0.055,8.3
0.06,8.4
0.065,8.5
0.07,8.6
0.075,7.9
0.08,8.0
0.085,8.1
0.09,7.9
0.095,8.5
0.1,8.1
