0.005,72.0
0.01,43.7
0.015,46.7
0.02,42.8
0.025,41.7
0.03,41.4
0.035,40.4
0.04,45.5
0.045,39.8
0.05,40.8
0.055,40.2
0.06,38.4
0.065,41.5
0.07,44.1
0.075,37.9
0.08,39.7
0.085,40.6
0.09,40.2
0.095,40.7
0.1,43.8
