0.005,78.4
0.01,43.8
0.015,42.2
0.02,43.7
0.025,43.8
0.03,40.3
0.035,42.2
0.04,40.7
0.045,40.0
0.05,44.0
0.055,39.0
0.06,40.4
0.065,39.1
0.07,39.1
0.075,45.0
0.08,39.7
0.085,39.4
0.09,39.9
0.095,39.4
0.1,39.3
