0.005,73.9
0.01,43.0
0.015,42.8
0.02,43.3
0.025,44.9
0.03,41.2
0.035,40.9
0.04,41.9
0.045,41.3
0.05,40.7
0.055,45.5
0.06,39.7
0.065,40.7
0.07,39.8
0.075,39.7
0.08,40.8
0.085,45.9
0.09,39.1
0.095,40.5
0.1,39.0
