0.005,2.7
0.01,1.6
0.015,1.6
0.02,1.7
0.025,1.7
0.03,1.6
0.035,1.8
0.04,1.7
0.045,2.1
0.05,1.8
0.055,1.7
0.06,1.7
0.065,1.8
0.07,1.7
0.075,1.7
0.08,1.8
0.085,1.8
0.09,1.8
0.095,1.8
0.1,1.7
