0.005,67.5
0.01,43.5
0.015,42.8
0.02,44.2
0.025,40.4
0.03,39.6
0.035,40.2
0.04,43.9
0.045,40.6
0.05,38.3
0.055,39.3
0.06,44.0
0.065,39.2
0.07,39.1
0.075,39.7
0.08,38.2
0.085,43.3
0.09,39.1
0.095,40.4
0.1,39.2
