0.005,65.8
0.01,48.2
0.015,41.8
0.02,43.4
0.025,39.1
0.03,44.1
0.035,39.6
0.04,41.6
0.045,41.1
0.05,39.1
0.055,43.8
0.06,37.5
0.065,40.7
0.07,39.5
0.075,40.7
0.08,43.7
0.085,39.1
0.09,40.7
0.095,39.0
0.1,37.6
