0.005,12.4
0.01,7.6
0.015,8.9
0.02,8.1
0.025,8.0
0.03,7.4
0.035,8.4
0.04,7.6
0.045,9.5
0.05,6.9
0.055,9.1
0.06,7.6
0.065,8.4
0.07,8.5
0.075,8.0
0.08,9.0
0.085,8.6
0.09,8.3
0.095,8.7
0.1,8.5
